satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,cluster
0.42,0.54,2,143,3,1,1,0,7,1,0
0.38,0.52,2,145,3,0,1,0,7,1,0
0.38,0.49,2,135,3,0,1,0,2,1,0
0.39,0.54,2,158,3,0,1,0,8,1,0
0.38,0.55,2,158,3,0,1,0,8,1,0
0.37,0.57,2,155,3,0,1,0,8,1,0
0.44,0.48,2,146,3,0,1,0,8,1,0
0.53,0.85,2,164,5,0,1,0,8,1,0
0.83,0.96,5,275,5,0,1,0,8,1,0
0.88,1.0,5,219,6,1,1,0,9,1,0
0.44,0.54,2,151,3,0,1,0,4,1,0
0.39,0.51,2,129,3,0,1,0,0,1,0
0.87,0.94,4,274,5,0,1,0,0,1,0
0.74,0.99,4,233,5,0,1,0,0,1,0
0.74,0.82,4,239,6,0,1,0,0,1,0
0.75,0.99,5,221,5,0,1,0,6,1,0
0.41,0.56,2,150,3,0,1,0,6,1,0
0.41,0.45,2,144,3,1,1,0,6,1,0
0.81,0.87,4,254,5,0,1,0,5,1,0
0.37,0.47,2,149,3,0,1,0,7,1,0
0.37,0.5,2,141,3,0,1,0,7,1,0
0.85,0.82,4,270,5,0,1,0,7,1,0
0.41,0.47,2,138,3,0,1,0,7,1,0
0.75,0.99,5,254,5,0,1,0,7,1,0
0.82,0.85,5,248,5,0,1,0,7,1,0
0.79,1.0,5,257,6,0,1,0,7,1,0
0.43,0.53,2,150,3,0,1,0,7,1,0
0.46,0.48,2,141,3,1,1,0,7,1,0
0.43,0.57,2,157,3,0,1,0,7,1,0
0.43,0.55,2,136,3,0,1,0,7,1,0
0.37,0.53,2,131,3,0,1,0,7,1,0
0.4,0.57,2,160,3,0,1,0,2,1,0
0.41,0.53,2,157,3,0,1,0,2,1,0
0.79,0.58,3,294,4,0,1,0,3,1,0
0.44,0.51,2,145,3,0,1,0,8,1,0
0.4,0.51,2,139,3,0,1,0,8,1,0
0.46,0.57,2,152,3,0,1,0,8,1,0
0.8,0.83,2,211,3,0,1,0,8,1,0
0.87,0.9,5,258,5,0,1,0,8,1,0
0.39,0.54,2,155,3,0,1,0,8,1,0
0.38,0.55,2,148,3,0,1,0,8,1,0
0.66,0.67,2,255,3,0,1,0,9,1,0
0.37,0.54,2,132,3,0,1,0,9,1,0
0.86,0.84,5,222,5,0,1,0,0,1,0
0.37,0.46,2,157,3,0,1,0,0,1,0
0.77,0.98,5,259,6,0,1,0,6,1,0
0.84,0.94,5,222,6,0,1,0,6,1,0
0.83,0.9,5,245,5,0,1,0,6,1,0
0.86,0.92,5,252,5,0,1,0,1,1,0
0.43,0.51,2,141,3,0,1,0,7,1,0
0.38,0.5,2,140,3,0,1,0,7,1,0
0.78,0.98,5,263,6,0,1,0,7,1,0
0.44,0.49,2,145,3,0,1,0,7,1,0
0.41,0.46,2,156,3,1,1,0,7,1,0
0.72,0.85,5,244,6,0,1,0,7,1,0
0.46,0.54,2,144,3,0,1,0,7,1,0
0.38,0.56,2,154,3,0,1,0,7,1,0
0.82,0.92,5,225,5,0,1,0,7,1,0
0.39,0.57,2,127,3,0,1,0,7,1,0
0.44,0.53,2,140,3,0,1,0,7,1,0
0.43,0.52,2,147,3,0,1,0,7,1,0
0.84,0.83,4,227,5,0,1,0,2,1,0
0.43,0.48,2,153,3,0,1,0,2,1,0
0.37,0.52,2,128,3,0,1,0,2,1,0
0.74,0.97,4,228,5,0,1,0,3,1,0
0.73,0.97,5,235,5,0,1,0,3,1,0
0.37,0.47,2,148,3,0,1,0,3,1,0
0.58,0.62,4,238,3,0,1,0,3,1,0
0.38,0.53,2,146,3,0,1,0,8,1,0
0.75,0.85,5,267,5,0,1,0,8,1,0
0.91,0.97,4,274,6,0,1,0,9,1,0
0.72,0.6,3,153,5,0,1,0,9,1,0
0.46,0.57,2,154,3,0,1,0,0,1,0
0.37,0.46,2,149,3,0,1,0,0,1,0
0.46,0.5,2,157,3,0,1,0,0,1,0
0.43,0.57,2,127,3,0,1,0,0,1,0
0.73,0.89,5,236,6,0,1,0,6,1,0
0.43,0.47,2,158,3,0,1,0,6,1,0
0.86,1.0,5,229,5,0,1,0,6,1,0
0.4,0.49,2,128,3,0,1,0,7,1,0
0.86,0.98,3,158,5,0,1,0,7,1,0
0.45,0.5,2,147,3,0,1,0,7,1,0
0.44,0.53,2,159,3,0,1,0,7,1,0
0.74,0.54,5,216,3,0,1,0,7,1,0
0.45,0.54,2,152,3,0,1,0,7,1,0
0.79,0.93,4,226,5,0,1,0,7,1,0
0.79,0.91,5,271,5,0,1,0,7,1,0
0.42,0.48,2,140,3,0,1,0,7,1,0
0.64,0.9,6,252,2,0,1,0,7,1,0
0.4,0.55,2,159,3,0,1,0,7,1,0
0.84,0.98,5,270,5,0,1,0,7,1,0
0.73,0.92,5,232,5,0,1,0,7,1,0
0.4,0.51,2,144,3,0,1,0,2,1,0
0.36,0.45,2,127,3,0,1,0,2,1,0
0.43,0.47,2,131,3,0,1,0,2,1,0
0.91,1.0,5,244,6,0,1,0,3,1,0
0.8,1.0,5,260,5,0,1,0,3,1,0
0.42,0.49,2,139,3,0,1,0,3,1,0
0.44,0.47,2,130,3,0,1,0,9,1,0
0.81,0.91,4,229,5,0,1,0,8,1,0
0.44,0.49,2,154,3,0,1,0,8,1,0
0.39,0.52,2,134,3,0,1,0,9,1,0
0.36,0.5,2,132,3,0,1,0,4,1,0
0.43,0.51,2,130,3,0,1,0,0,1,0
0.4,0.5,2,127,3,0,1,0,0,1,0
0.86,0.84,4,246,6,0,1,0,0,1,0
0.38,0.49,2,145,3,0,1,0,0,1,0
0.46,0.45,2,138,3,0,1,1,0,1,0
0.37,0.57,2,129,3,0,1,0,6,1,0
0.43,0.52,2,150,3,0,1,0,6,1,0
0.66,0.93,5,253,5,0,1,0,6,1,0
0.37,0.48,2,160,3,0,1,0,6,1,0
0.77,0.92,5,235,5,0,1,0,0,1,0
0.38,0.55,2,151,3,0,1,0,7,1,0
0.39,0.54,2,127,3,0,1,0,7,1,0
0.41,0.55,2,151,3,0,1,0,7,1,0
0.39,0.57,2,158,3,0,1,0,7,1,0
0.44,0.65,3,271,4,0,1,0,7,1,0
0.91,0.96,4,232,5,0,1,0,7,1,0
0.72,1.0,4,245,5,0,1,0,7,1,0
0.66,0.66,3,225,3,0,0,0,9,1,0
0.97,0.78,3,268,3,1,0,0,9,1,0
0.59,0.73,2,230,3,0,0,0,9,1,0
0.88,0.6,4,162,2,0,0,0,9,1,0
0.61,0.96,3,247,3,0,0,0,8,1,0
0.52,0.79,4,234,3,0,0,0,8,1,0
0.82,0.49,4,276,4,0,0,0,8,1,0
0.78,0.7,4,139,3,0,0,0,0,1,0
0.97,0.52,4,207,3,0,0,0,6,1,0
0.63,0.94,4,219,3,0,0,0,6,1,0
0.85,0.99,3,208,2,0,0,0,6,1,0
0.59,0.74,3,240,3,0,0,0,0,1,0
0.64,0.6,3,135,3,0,0,0,1,1,0
0.8,0.67,3,236,3,1,0,0,1,1,0
0.61,0.75,3,140,3,0,0,0,1,1,0
0.87,0.61,3,162,2,0,0,0,1,1,0
0.78,0.52,5,192,3,1,0,0,9,1,0
0.53,0.8,4,241,3,1,0,0,9,1,0
0.58,0.69,4,165,3,0,0,0,9,1,0
0.99,0.81,3,183,2,0,0,0,9,1,0
0.62,0.64,4,163,3,0,0,0,9,1,0
0.59,0.69,3,162,3,0,0,0,9,1,0
0.94,0.99,2,273,4,0,0,0,9,1,0
0.53,0.96,4,272,2,0,0,0,8,1,0
0.96,0.85,5,168,2,0,0,0,8,1,0
0.62,0.87,4,221,3,1,0,0,8,1,0
0.81,0.86,4,213,3,0,0,0,8,1,0
0.63,0.78,4,275,3,0,0,0,8,1,0
0.63,0.55,4,200,3,1,0,0,1,1,0
0.92,0.76,5,132,3,1,0,0,1,1,0
0.82,0.49,4,180,2,0,0,0,1,1,0
0.73,0.48,4,139,2,0,0,0,1,1,0
0.73,0.62,4,247,4,0,0,0,7,1,0
0.62,0.95,4,140,2,0,0,0,2,1,0
0.57,0.91,3,193,2,0,0,0,7,1,0
0.62,0.69,4,184,3,0,0,0,9,1,0
0.6,0.8,4,253,2,0,0,0,9,1,0
0.82,0.62,3,152,6,0,0,0,9,1,0
0.52,0.55,3,225,2,0,0,0,9,1,0
0.97,0.93,3,153,2,0,0,0,9,1,0
0.63,0.9,4,245,3,0,0,0,9,1,0
0.74,0.83,4,210,3,0,0,0,8,1,0
0.61,0.9,3,224,3,0,0,0,8,1,0
0.67,0.49,3,185,3,0,0,0,8,1,0
0.87,0.93,3,173,2,0,0,0,8,1,0
0.41,0.63,2,145,2,0,0,0,6,1,0
0.31,0.51,2,146,3,0,0,0,1,1,0
0.73,0.99,3,241,3,0,0,0,1,1,0
0.51,0.52,5,261,3,1,0,0,1,1,0
0.58,0.77,4,140,3,0,0,0,1,1,0
0.59,0.97,3,257,3,0,0,0,5,1,0
0.95,0.9,3,186,2,0,0,0,5,1,0
0.84,0.93,3,159,3,0,0,0,7,1,0
0.28,0.37,3,164,4,1,0,0,2,1,0
0.94,0.52,4,217,6,1,0,0,8,1,0
0.72,0.5,4,164,2,1,0,0,4,1,0
0.83,0.95,3,264,2,0,0,0,5,1,0
0.79,0.92,4,208,2,1,0,0,5,1,0
0.97,0.74,4,209,2,0,0,0,7,1,0
0.92,0.83,4,268,4,0,0,0,7,1,0
0.95,0.53,3,264,3,0,0,0,7,1,0
0.62,0.94,4,252,4,0,0,0,2,1,0
0.48,0.53,3,211,4,0,0,0,9,1,0
0.9,0.77,4,273,2,0,0,0,9,1,0
0.66,0.65,3,196,3,1,0,0,9,1,0
0.44,0.37,2,219,2,0,0,0,9,1,0
0.95,0.67,4,261,3,0,0,0,9,1,0
0.68,0.76,3,260,4,0,0,0,8,1,0
0.97,0.93,5,137,2,1,0,0,8,1,0
0.91,0.75,4,159,3,1,0,0,8,1,0
0.76,0.88,5,265,4,0,0,0,8,1,0
0.88,0.61,4,177,4,1,0,0,8,1,0
0.62,0.7,2,134,3,0,0,0,6,1,0
0.96,0.81,3,247,3,0,0,0,1,1,0
0.79,0.74,3,169,3,0,0,0,1,1,0
0.84,0.6,3,250,3,1,0,0,1,1,0
0.68,0.49,3,178,3,1,0,0,1,1,0
0.86,0.66,4,251,3,0,0,0,1,1,0
0.73,0.98,5,272,2,0,0,0,5,1,0
0.9,0.67,2,229,4,0,0,0,7,1,0
0.63,0.64,3,180,3,0,0,0,2,1,0
0.71,0.72,3,271,2,0,0,0,8,1,0
0.71,0.68,5,226,3,0,0,0,9,1,0
0.95,0.62,4,150,2,0,0,0,4,1,0
0.51,0.86,4,260,3,1,0,0,5,1,0
0.77,0.91,4,161,3,0,0,0,5,1,0
0.48,0.51,3,136,3,0,0,0,5,1,0
0.93,0.91,2,238,2,1,0,0,7,1,0
0.83,0.86,4,98,4,0,0,0,7,1,0
0.61,0.73,5,156,4,0,0,0,7,1,0
0.97,0.89,4,248,2,0,0,0,7,1,0
0.5,0.81,3,170,2,0,0,0,7,1,0
0.84,0.54,3,245,3,0,0,0,7,1,0
0.58,0.38,4,203,5,0,0,0,7,1,0
0.8,0.72,4,173,3,0,0,0,2,1,0
0.62,0.71,4,268,3,0,0,0,9,1,0
0.91,0.94,5,159,3,0,0,0,9,1,0
0.66,0.91,3,191,4,0,0,0,9,1,0
0.53,0.81,3,275,2,0,0,0,9,1,0
0.52,0.98,5,217,2,1,0,0,9,1,0
1.0,0.88,6,201,4,0,0,0,9,1,0
0.73,0.67,4,205,3,0,0,0,9,1,0
0.65,0.67,3,240,2,1,0,0,9,1,0
0.94,0.59,4,241,2,0,0,0,9,1,0
0.67,0.87,5,254,2,0,0,0,8,1,0
0.73,0.94,4,262,3,0,0,0,8,1,0
0.63,0.71,4,244,2,0,0,0,8,1,0
0.84,0.84,4,266,3,0,0,0,8,1,0
0.76,0.57,3,148,3,1,0,0,8,1,0
0.55,0.54,3,233,2,0,0,0,8,1,0
0.8,0.55,4,178,2,1,0,0,8,1,0
0.64,0.91,3,165,3,1,0,0,8,1,0
1.0,0.73,5,189,3,1,0,0,6,1,0
0.81,0.62,4,153,4,0,0,0,1,1,0
0.52,0.57,3,270,3,0,0,0,1,1,0
0.95,0.96,3,220,3,0,0,0,1,1,0
0.93,0.64,4,253,3,0,0,0,1,1,0
0.98,0.67,4,209,6,0,0,0,5,1,0
0.79,0.79,4,231,2,0,0,0,7,1,0
0.99,0.73,4,240,4,0,0,0,2,1,0
0.64,0.9,5,266,3,0,0,0,8,1,0
0.54,0.44,3,153,2,0,0,0,9,1,0
0.79,0.59,4,187,2,0,0,0,4,1,0
0.55,0.98,4,185,2,1,0,0,5,1,0
0.56,0.81,4,188,3,1,0,0,5,1,0
0.92,0.67,2,252,2,0,0,0,7,1,0
0.99,0.75,4,163,2,0,0,0,7,1,0
0.77,0.85,4,189,2,0,0,0,7,1,0
0.49,0.52,3,156,2,0,0,0,7,1,0
0.98,0.58,3,183,3,0,0,0,7,1,0
0.8,0.82,4,271,4,0,0,0,7,1,0
0.81,0.77,5,251,2,0,0,0,7,1,0
0.93,0.9,4,256,4,0,0,0,9,1,0
0.92,0.66,4,113,3,0,0,0,9,1,0
0.66,0.76,3,170,3,0,0,0,9,1,0
0.83,0.99,5,132,3,0,0,0,9,1,0
0.69,0.53,3,153,3,0,0,0,9,1,0
0.82,0.53,3,147,3,1,0,0,9,1,0
0.88,0.72,5,244,2,0,0,0,9,1,0
0.83,0.49,4,218,2,0,0,0,9,1,0
0.94,0.52,5,133,3,0,0,0,8,1,0
0.65,0.79,5,233,3,0,0,0,8,1,0
0.6,0.6,4,147,3,0,0,0,8,1,0
0.52,0.43,3,176,3,0,0,0,8,1,0
0.66,0.89,4,169,4,0,0,0,8,1,0
0.87,0.87,4,144,3,0,0,0,8,1,0
0.75,0.78,2,259,3,0,0,0,6,1,0
0.89,0.71,4,190,3,0,0,0,1,1,0
0.54,0.73,3,157,3,0,0,0,1,1,0
0.78,0.55,3,143,3,0,0,0,1,1,0
0.73,0.68,3,121,5,0,0,0,1,1,0
0.65,0.76,2,170,5,0,0,0,0,1,0
0.8,0.71,4,161,4,0,0,0,0,1,0
0.61,0.86,3,239,3,0,0,0,0,1,0
0.67,0.49,3,224,3,0,0,0,0,1,0
0.63,0.57,3,242,3,0,0,0,6,1,0
0.51,0.58,4,140,2,1,0,0,6,1,0
0.82,0.59,5,170,3,0,0,0,6,1,0
0.79,0.67,5,156,2,0,0,0,6,1,0
0.49,0.6,2,113,5,0,0,0,0,1,0
0.7,0.59,3,138,3,0,0,0,1,1,0
0.83,0.52,5,217,3,0,0,0,1,1,0
0.83,0.91,3,155,3,0,0,0,1,1,0
0.8,0.81,5,248,2,1,0,0,1,1,0
0.65,0.91,4,224,2,1,0,0,7,1,0
0.67,0.68,4,171,3,0,0,0,7,1,0
0.86,0.82,4,274,2,1,0,0,7,1,0
0.57,0.72,4,214,2,1,0,0,7,1,0
0.86,0.87,5,171,2,0,0,0,7,1,0
0.52,0.59,5,150,2,0,0,0,7,1,0
0.73,0.61,4,260,2,1,0,0,7,1,0
0.78,0.63,5,259,3,0,0,0,7,1,0
0.95,0.63,3,153,2,0,0,0,7,1,0
0.75,0.61,3,263,3,0,0,0,7,1,0
0.83,0.52,2,149,2,1,0,0,7,1,0
0.48,1.0,4,261,3,0,0,0,2,1,0
0.3,0.58,2,189,4,1,0,0,2,1,0
0.72,0.85,5,237,4,0,0,0,2,1,0
0.61,0.52,3,224,3,0,0,0,3,1,0
0.62,0.81,3,245,2,1,0,0,3,1,0
0.48,0.49,3,268,3,0,0,0,3,1,0
0.97,0.89,4,208,2,1,0,0,9,1,0
0.61,0.83,4,153,2,0,0,0,9,1,0
0.93,0.99,3,169,3,0,0,0,9,1,0
0.89,0.39,5,218,2,0,0,0,9,1,0
0.68,0.97,3,174,2,0,0,0,8,1,0
0.59,0.53,5,169,3,0,0,0,9,1,0
0.43,0.96,3,109,6,0,0,0,9,1,0
0.7,0.54,5,263,3,0,0,0,9,1,0
0.51,0.62,4,185,3,0,0,0,4,1,0
0.86,0.91,4,253,3,0,0,0,0,1,0
0.97,0.5,3,216,3,0,0,0,0,1,0
0.84,0.63,3,121,3,1,0,0,7,1,0
0.44,0.51,2,219,4,0,0,0,7,1,0
0.94,0.73,4,204,2,0,0,0,7,1,0
0.85,0.94,5,235,4,0,0,0,7,1,0
0.75,0.51,2,215,2,1,0,0,7,1,0
0.76,0.67,5,243,3,0,0,0,7,1,0
0.6,0.79,4,262,3,0,0,0,7,1,0
0.45,0.55,4,206,2,0,0,0,7,1,0
0.49,1.0,2,125,4,1,0,0,7,1,0
0.68,0.89,5,218,5,0,0,0,7,1,0
0.53,0.91,5,181,3,0,0,0,7,1,0
1.0,0.77,5,269,3,0,0,0,7,1,0
0.99,0.86,3,167,2,0,0,0,7,1,0
0.89,0.97,4,147,2,0,0,0,9,1,0
0.56,0.94,3,154,3,1,0,0,8,1,0
0.95,0.61,3,224,2,1,0,0,8,1,0
0.57,0.59,4,250,2,0,0,0,8,1,0
0.72,0.53,3,179,3,0,0,0,8,1,0
0.54,0.61,4,118,5,0,0,0,8,1,0
0.54,0.95,4,256,3,0,0,0,8,1,0
0.65,1.0,4,229,4,0,0,0,6,1,0
0.49,0.91,4,134,4,0,0,0,2,1,0
0.79,0.82,5,158,2,0,0,0,8,1,0
0.48,0.67,3,183,2,0,0,0,9,1,0
0.47,0.56,4,226,3,0,0,0,5,1,0
0.91,0.6,4,235,4,1,0,0,5,1,0
0.75,0.6,4,186,10,1,0,0,5,1,0
0.47,0.79,3,284,10,0,0,0,7,1,0
0.56,0.87,3,146,10,0,0,0,7,1,0
0.84,0.85,4,207,10,0,0,0,7,1,0
0.53,0.64,3,143,2,0,0,0,7,1,0
0.52,0.84,3,261,8,0,0,1,2,1,0
0.51,0.39,5,132,6,1,0,1,9,1,0
0.96,0.48,3,202,6,0,0,0,9,1,0
0.97,0.84,4,177,6,0,0,0,9,1,0
0.97,0.66,5,234,6,0,0,0,9,1,0
0.71,0.54,4,188,6,0,0,0,9,1,0
0.82,0.49,5,203,6,0,0,0,9,1,0
0.57,1.0,4,227,10,0,0,0,9,1,0
0.48,0.93,3,150,10,0,0,0,9,1,0
0.71,0.64,3,267,3,0,0,0,9,1,0
0.63,0.61,5,186,10,0,0,0,9,1,0
0.79,0.83,3,126,10,1,0,0,8,1,0
0.65,0.85,4,201,10,0,0,0,8,1,0
0.7,0.85,4,142,2,0,0,0,8,1,0
0.99,0.94,4,167,4,0,0,0,8,1,0
0.92,0.85,3,207,2,0,0,0,8,1,0
0.39,0.89,3,188,5,0,0,0,8,1,0
0.78,0.89,4,272,2,0,0,0,8,1,0
0.57,0.67,5,235,2,0,0,0,6,1,0
0.7,0.62,3,110,3,0,0,0,6,1,0
0.56,0.71,3,211,6,0,0,1,5,1,0
0.81,0.62,3,240,6,0,0,1,7,1,0
0.57,0.7,4,237,6,0,0,0,2,1,0
0.66,0.53,3,164,6,0,0,0,8,1,0
0.87,0.48,5,170,3,0,0,0,7,1,0
0.7,0.77,4,245,2,0,0,0,7,1,0
0.77,0.75,6,246,6,0,0,0,7,1,0
0.77,0.76,6,263,6,0,0,0,7,1,0
0.76,0.99,3,133,4,0,0,0,7,1,0
0.66,0.49,4,157,3,0,0,0,7,1,0
0.5,0.95,3,198,4,0,0,0,2,1,0
0.57,0.9,5,145,3,0,0,0,2,1,0
0.97,0.62,6,118,2,0,0,0,2,1,0
0.72,0.62,3,243,2,1,0,0,3,1,0
0.83,0.93,3,247,2,0,0,0,3,1,0
0.55,0.4,3,158,3,0,0,0,3,1,0
0.77,0.74,5,243,2,0,0,0,9,1,0
0.8,0.96,3,161,3,0,0,0,9,1,0
0.5,0.59,4,214,3,1,0,0,9,1,0
0.66,0.59,4,179,3,0,0,0,9,1,0
0.66,0.77,4,188,2,0,0,0,9,1,0
0.66,0.81,3,174,3,0,0,0,9,1,0
0.96,0.83,3,177,4,0,0,0,9,1,0
0.75,0.94,5,194,4,0,0,0,9,1,0
0.73,0.49,4,243,2,0,0,0,9,1,0
0.65,0.37,3,170,6,0,0,0,0,1,0
0.94,0.65,4,213,2,1,0,0,0,1,0
0.76,0.81,4,242,2,0,0,0,0,1,0
0.77,0.54,4,139,3,1,0,0,0,1,0
0.77,0.91,4,239,3,1,0,0,6,1,0
0.59,0.64,5,123,2,0,0,0,6,1,0
0.69,0.9,3,185,4,0,0,0,6,1,0
0.51,0.85,4,186,2,0,0,0,6,1,0
0.8,0.67,3,178,3,0,0,0,0,1,0
0.51,0.73,4,229,3,0,0,0,7,1,0
0.36,0.73,2,111,2,0,0,0,7,1,0
0.62,0.97,2,271,3,0,0,0,7,1,0
0.98,0.58,4,133,3,0,0,0,7,1,0
0.53,0.7,4,223,3,0,0,0,7,1,0
0.8,0.95,4,272,2,0,0,0,7,1,0
0.94,0.59,3,151,2,0,0,0,7,1,0
0.95,0.52,3,183,2,1,0,0,7,1,0
0.95,0.5,4,259,3,0,0,0,7,1,0
0.68,0.53,3,138,2,1,0,0,7,1,0
0.64,0.38,5,122,4,0,0,0,7,1,0
0.37,0.72,3,121,2,0,0,0,7,1,0
0.67,0.4,4,274,3,0,0,0,7,1,0
0.86,0.89,4,153,4,0,0,0,7,1,0
0.43,0.38,3,119,2,0,0,0,7,1,0
0.67,0.67,4,141,2,1,0,0,7,1,0
0.92,0.6,4,161,3,0,0,0,0,1,0
0.43,0.46,2,186,2,0,0,0,6,1,0
0.52,0.8,3,252,4,0,0,0,6,1,0
0.49,0.6,4,264,2,1,0,0,6,1,0
0.37,0.63,4,167,3,0,0,0,0,1,0
0.69,0.51,3,257,3,1,0,0,0,1,0
0.75,0.99,2,237,5,1,0,0,6,1,0
0.64,0.66,5,157,2,0,0,0,6,1,0
0.78,0.43,4,275,3,0,0,0,0,1,0
0.84,0.8,4,236,3,0,0,0,5,1,0
0.64,0.55,4,215,2,0,0,0,7,1,0
0.78,0.57,4,157,3,0,0,0,2,1,0
0.67,0.7,3,149,3,0,0,0,8,1,0
0.81,0.77,3,221,2,0,0,0,9,1,0
0.91,0.82,4,238,2,0,0,0,4,1,0
0.31,0.7,3,132,3,0,0,0,6,1,0
0.63,0.48,4,179,3,0,0,0,5,1,0
0.4,0.62,4,127,5,0,0,0,2,1,0
0.71,0.37,2,179,5,0,0,1,8,1,0
0.84,0.73,4,197,3,0,0,1,9,1,0
0.59,0.84,4,251,4,1,0,1,4,1,0
0.57,0.85,4,250,3,1,0,1,5,1,0
0.81,0.61,2,176,5,0,0,1,5,1,0
0.8,0.7,4,246,3,0,0,1,5,1,0
0.49,0.66,3,155,3,0,0,1,7,1,0
0.55,0.64,3,178,2,0,0,1,7,1,0
0.68,0.4,3,213,5,1,0,1,7,1,0
0.55,0.67,3,150,2,0,0,1,7,1,0
0.59,0.62,3,166,2,0,0,0,7,1,0
0.91,0.8,5,169,4,0,0,0,7,1,0
0.48,0.9,4,208,3,0,0,0,7,1,0
0.84,0.66,3,209,2,0,0,0,7,1,0
0.71,0.53,4,196,2,1,0,0,7,1,0
0.64,0.87,4,157,7,0,0,0,5,1,0
0.61,0.88,5,146,7,1,0,0,5,1,0
0.77,0.49,2,286,7,0,0,0,5,1,0
0.51,0.64,3,203,3,0,0,0,7,1,0
0.49,0.49,3,168,7,0,0,0,7,1,0
0.77,0.75,3,170,7,0,0,0,7,1,0
0.31,0.86,3,266,7,0,0,0,7,1,0
0.54,0.76,3,183,3,0,0,0,7,1,0
0.56,0.66,4,264,3,0,0,0,7,1,0
0.65,0.77,4,205,3,0,0,0,7,1,0
0.49,0.36,2,192,3,0,0,0,7,1,0
0.82,0.79,3,176,3,0,0,0,9,1,0
0.6,0.52,3,183,2,0,0,0,8,1,0
0.64,0.63,3,156,6,1,0,0,8,1,0
0.7,0.68,3,150,3,0,0,0,8,1,0
0.65,0.89,4,204,8,1,0,0,8,1,0
0.69,0.78,5,131,8,0,0,0,8,1,0
0.93,0.74,5,248,8,1,0,0,8,1,0
0.55,0.52,4,168,8,0,0,0,8,1,0
0.75,0.87,4,146,8,1,0,0,8,1,0
0.47,0.43,4,246,3,0,0,0,8,1,0
0.81,0.47,4,153,7,0,0,0,6,1,0
0.6,0.91,5,211,3,0,0,0,7,1,0
0.64,0.79,4,139,3,0,0,0,7,1,0
0.57,0.66,3,268,3,0,0,0,7,1,0
0.56,0.98,5,171,3,1,0,0,7,1,0
0.76,0.79,3,247,3,0,0,0,7,1,0
0.65,0.54,4,147,10,0,0,0,7,1,0
0.66,0.5,3,139,10,1,0,0,7,1,0
0.96,0.97,6,137,10,0,0,0,7,1,0
0.57,0.55,4,177,8,0,0,0,7,1,0
0.61,0.82,4,184,8,0,0,0,0,1,0
0.57,0.69,3,212,8,0,0,0,6,1,0
0.59,0.47,3,159,4,0,0,0,6,1,0
0.92,0.68,4,178,3,0,0,0,6,1,0
0.79,0.56,3,149,10,0,0,0,6,1,0
0.95,0.66,4,223,10,0,0,0,0,1,0
0.53,0.99,3,223,10,0,0,0,5,1,0
0.51,0.86,3,182,10,0,0,0,7,1,0
0.57,0.93,2,204,10,0,0,0,2,1,0
0.58,0.91,3,195,10,0,0,0,8,1,0
0.6,0.98,4,146,10,0,0,0,9,1,0
0.65,0.74,4,233,4,1,0,0,4,1,0
0.91,0.75,2,147,3,0,0,0,5,1,0
0.65,0.55,3,156,5,0,0,0,5,1,0
0.66,0.9,4,177,7,0,0,0,7,1,0
0.88,0.58,3,145,8,0,0,0,7,1,0
0.89,0.86,4,153,3,0,0,0,2,1,0
0.65,0.52,2,117,10,1,0,0,8,1,0
0.58,0.99,3,207,10,0,0,0,9,1,0
0.56,0.85,3,265,10,1,0,0,4,1,0
0.87,0.89,4,225,8,0,0,0,5,1,0
0.62,0.4,3,158,8,1,0,0,5,1,0
0.74,0.67,5,216,3,0,0,0,7,1,0
0.65,0.82,5,265,3,0,0,0,0,1,0
0.87,0.73,5,184,3,0,0,0,6,1,0
0.56,0.71,5,244,3,0,0,0,6,1,0
0.78,0.69,4,202,3,0,0,0,6,1,0
0.73,0.57,3,146,2,0,0,0,6,1,0
0.66,0.78,4,161,6,0,0,0,0,1,0
0.52,0.69,5,208,8,1,0,0,1,1,0
0.63,0.52,5,209,8,1,0,0,1,1,0
0.89,0.59,3,265,8,0,0,0,1,1,0
0.98,0.99,4,261,10,1,0,0,7,1,0
0.59,0.69,3,200,3,0,0,0,7,1,0
0.41,0.38,4,142,10,1,0,0,8,1,0
0.36,0.41,3,167,10,0,0,0,8,1,0
0.71,0.78,4,227,2,0,0,0,8,1,0
0.94,0.9,4,144,4,0,0,0,8,1,0
0.51,0.76,4,140,3,0,0,0,8,1,0
0.83,0.48,4,220,3,1,0,0,8,1,0
0.66,0.89,4,173,4,0,0,0,8,1,0
0.73,0.94,3,177,3,0,0,0,9,1,0
0.7,0.58,5,168,3,0,0,0,4,1,0
0.62,0.73,3,245,4,0,0,0,0,1,0
0.53,0.73,3,163,3,1,0,0,0,1,0
0.87,0.9,3,174,2,0,0,0,0,1,0
0.59,0.6,3,214,2,1,0,0,6,1,0
0.55,0.45,3,179,2,1,0,0,7,1,0
0.91,0.58,3,220,7,0,0,1,7,1,0
0.77,0.82,4,134,3,0,0,1,7,1,0
0.53,0.59,4,259,3,0,0,0,7,1,0
0.89,0.77,5,232,3,0,0,0,7,1,0
0.52,0.72,4,222,3,0,0,0,7,1,0
0.9,0.58,3,244,8,0,0,0,7,1,0
0.92,0.63,5,224,8,1,0,0,7,1,0
0.72,0.59,5,200,8,1,0,0,7,1,0
0.92,0.61,4,143,8,0,0,0,7,1,0
0.79,0.86,5,238,8,0,0,0,7,1,0
0.48,0.89,4,145,3,0,0,0,7,1,0
